Radius from GC [kpc]	Optimal DM mass [MeV]
1e-07	19.90654831485107
0.36900244702644347	19.90117056961265
0.7380047940528869	19.90212771321657
1.1070071410793305	19.90259907830829
1.476009488105774	19.902825548400468
1.9882302582263947	19.90308544027796
2.5004510283470154	19.903323698913805
3.012671798467636	19.90337143840783
3.524892568588257	19.903098831596296
4.02374655008316	19.902770879105173
4.522600531578064	19.902624606640053
5.0214545130729675	19.902511956527427
5.520308494567871	19.90242649356804
6.016494989395142	19.90233494331302
6.512681484222412	19.902264164320776
7.008867979049683	19.90224213379205
7.505054473876953	19.9022958793083
8.003790855407715	19.90242013659955
8.502527236938477	19.90258761945947
9.001263618469238	19.9027372303005
9.5	19.902862817409662
10.0	19.902927640966933
10.5	19.902907622846424
11.0	19.902804513690363
11.5	19.902597216295597
12.0	19.90235345597002
12.5	19.902127947435424
13.0	19.902004375154476
13.5	19.90196724472904
14.0	19.90196634567574
14.5	19.90196637250078
15.0	19.90196639904408
15.5	19.901966425320325
24.125	19.901966846551776
32.75	19.901967226224947
41.375	19.9019675769371
50.0	19.901967903353345
