Radius from GC [kpc]	Optimal DM mass [MeV]
1e-07	30.553625472772744
0.36900244702644347	30.548243500009985
0.7380047940528869	30.549200913096374
1.1070071410793305	30.549673684107272
1.476009488105774	30.549899698770247
1.9882302582263947	30.55016005581912
2.5004510283470154	30.550396420112804
3.012671798467636	30.55044251362842
3.524892568588257	30.550173560841127
4.02374655008316	30.54984803565979
4.522600531578064	30.549699449656387
5.0214545130729675	30.549586203464905
5.520308494567871	30.549500842048506
6.016494989395142	30.549409243484696
6.512681484222412	30.54933790490926
7.008867979049683	30.54931571811101
7.505054473876953	30.549369885704035
8.003790855407715	30.549492501424066
8.502527236938477	30.54966233764729
9.001263618469238	30.54981422820157
9.5	30.54996994378177
10.0	30.550013816518465
10.5	30.549981287054976
11.0	30.549848042018887
11.5	30.54967206574185
12.0	30.54942765949412
12.5	30.549222577613968
13.0	30.549078085205025
13.5	30.54904120581614
14.0	30.549040321781156
14.5	30.549040362914
15.0	30.549040403615
15.5	30.549040443906677
24.125	30.54904108984137
32.75	30.549041672087007
41.375	30.549042209952205
50.0	30.549042710584672
