Radius from GC [kpc]	Optimal DM mass [MeV]
1e-07	35.395180544584605
0.36900244702644347	35.38979664105203
0.7380047940528869	35.390754092453626
1.1070071410793305	35.39122759020837
1.476009488105774	35.39145339980567
1.9882302582263947	35.391713967320634
2.5004510283470154	35.39194950690067
3.012671798467636	35.391994590685925
3.524892568588257	35.39172752498844
4.02374655008316	35.39140310682949
4.522600531578064	35.391253467607555
5.0214545130729675	35.39113995506648
5.520308494567871	35.39105388024468
6.016494989395142	35.39096301403062
6.512681484222412	35.39089141447026
7.008867979049683	35.39086915636596
7.505054473876953	35.39092351802292
8.003790855407715	35.3910454305482
8.502527236938477	35.39121629404935
9.001263618469238	35.39136922721616
9.5	35.39152335398985
10.0	35.391567670373824
10.5	35.391534751305606
11.0	35.391403113336544
11.5	35.391226083448075
12.0	35.39098137609157
12.5	35.390777256905416
13.0	35.39063159482454
13.5	35.390594824873055
14.0	35.3905937234998
14.5	35.39059377151469
15.0	35.39059381902643
15.5	35.390593866061266
24.125	35.39059483703716
32.75	35.39059551131447
41.375	35.39059613420794
50.0	35.390596713993034
