Radius from GC [kpc]	Optimal DM mass [MeV]
1e-07	54.723582831271145
0.36900244702644347	54.71819116460301
0.7380047940528869	54.71914861071977
1.1070071410793305	54.71962518801495
1.476009488105774	54.71985019323725
1.9882302582263947	54.72011159465392
2.5004510283470154	54.72037820770312
3.012671798467636	54.72041944460989
3.524892568588257	54.72012536820933
4.02374655008316	54.71980789920184
4.522600531578064	54.71965153755299
5.0214545130729675	54.71953699204936
5.520308494567871	54.71944544455968
6.016494989395142	54.71935696611217
6.512681484222412	54.71928741204916
7.008867979049683	54.71926486902891
7.505054473876953	54.71932001675966
8.003790855407715	54.71943938379261
8.502527236938477	54.7196140880144
9.001263618469238	54.71977122307892
9.5	54.71991903194685
10.0	54.71996493761691
10.5	54.71993051748516
11.0	54.71980539795205
11.5	54.719624132602426
12.0	54.71937816922201
12.5	54.71916860816754
13.0	54.719027682790944
13.5	54.71899105713446
14.0	54.71899020141733
14.5	54.71899027541163
15.0	54.71899034863149
15.5	54.71899042111736
24.125	54.71899158349396
32.75	54.71899263177946
41.375	54.718993600599
50.0	54.71899450273156
