Radius from GC [kpc]	Optimal DM mass [MeV]
1e-07	31.07196448046096
0.36900244702644347	31.066582301244114
0.7380047940528869	31.067539720707373
1.1070071410793305	31.06801256715317
1.476009488105774	31.068238559798512
1.9882302582263947	31.06849893941133
2.5004510283470154	31.068735214326235
3.012671798467636	31.06878119882065
3.524892568588257	31.068512450041705
4.02374655008316	31.06818704327988
4.522600531578064	31.06803834455684
5.0214545130729675	31.06792506970766
5.520308494567871	31.06783971288788
6.016494989395142	31.067748111915527
6.512681484222412	31.06767674559095
7.008867979049683	31.06765455116415
7.505054473876953	31.067708739472792
8.003790855407715	31.06783127862748
8.502527236938477	31.068001226101952
9.001263618469238	31.06815322809701
9.5	31.068308773483512
10.0	31.06835269447243
10.5	31.06832012317805
11.0	31.06818704965464
11.5	31.068010960710875
12.0	31.067766522458417
12.5	31.06756154748271
13.0	31.067416925470063
13.5	31.06738005794592
14.0	31.0673791746364
14.5	31.067379216465287
15.0	31.06737925785504
15.5	31.06737929882853
24.125	31.06737995569472
32.75	31.067380547795423
41.375	31.06738109476574
50.0	31.067381603874136
