Radius from GC [kpc]	Optimal DM mass [MeV]
1e-07	44.3827016778911
0.36900244702644347	44.37731417577547
0.7380047940528869	44.378271588998935
1.1070071410793305	44.37874655045098
1.476009488105774	44.37897198305038
1.9882302582263947	44.37923293955095
2.5004510283470154	44.37950099914754
3.012671798467636	44.37951026679424
3.524892568588257	44.379246596479824
4.02374655008316	44.37892984812837
4.522600531578064	44.37877264222874
5.0214545130729675	44.378658643247576
5.520308494567871	44.37856996440047
6.016494989395142	44.37847860636778
6.512681484222412	44.37840963385721
7.008867979049683	44.37838724321018
7.505054473876953	44.37844196829566
8.003790855407715	44.37856264571518
8.502527236938477	44.37873534639997
9.001263618469238	44.37889022533368
9.5	44.37904140881798
10.0	44.37908650285672
10.5	44.37905287193525
11.0	44.37892424569996
11.5	44.37874525234948
12.0	44.37849997235599
12.5	44.37829048703591
13.0	44.37814983810667
13.5	44.378113024617534
14.0	44.37811215364626
14.5	44.37811221375826
15.0	44.378112273240745
15.5	44.37811233212657
24.125	44.37811327636396
32.75	44.37811412783923
41.375	44.378114914697534
50.0	44.37811586477011
