Radius from GC [kpc]	Optimal DM mass [MeV]
1e-07	24.477565382650216
0.36900244702644347	24.472185825496847
0.7380047940528869	24.473143118849467
1.1070071410793305	24.47361505229339
1.476009488105774	24.47384132613765
1.9882302582263947	24.474101418120608
2.5004510283470154	24.4743388497327
3.012671798467636	24.474386237955294
3.524892568588257	24.47411485790321
4.02374655008316	24.473787946324883
4.522600531578064	24.47364068100836
5.0214545130729675	24.473527773262425
5.520308494567871	24.47344235555145
6.016494989395142	24.473350784820123
6.512681484222412	24.473279768039227
7.008867979049683	24.47325767053329
7.505054473876953	24.473311596433284
8.003790855407715	24.47343513278431
8.502527236938477	24.47360364200065
9.001263618469238	24.473754229410677
9.5	24.473878245185464
10.0	24.47396721026246
10.5	24.47392319797908
11.0	24.473787952503297
11.5	24.47361329459685
12.0	24.47336925956476
12.5	24.473136189688454
13.0	24.473019960676652
13.5	24.47298293968057
14.0	24.472982047102235
14.5	24.472982080072644
15.0	24.472982112696837
15.5	24.47298214499285
24.125	24.472982662735863
32.75	24.472983129413763
41.375	24.47298356050665
50.0	24.47298396174612
