Radius from GC [kpc]	Optimal DM mass [MeV]
1e-07	30.06292246549444
0.36900244702644347	30.057540688122494
0.7380047940528869	30.05849809464295
1.1070071410793305	30.05897079479108
1.476009488105774	30.05919683031149
1.9882302582263947	30.05945716599248
2.5004510283470154	30.059693615140503
3.012671798467636	30.0597398120696
3.524892568588257	30.059470665711324
4.02374655008316	30.05914502844584
4.522600531578064	30.058996549144105
5.0214545130729675	30.058883330113648
5.520308494567871	30.05879796431573
6.016494989395142	30.05870636802697
6.512681484222412	30.058635055678447
7.008867979049683	30.0586128761006
7.505054473876953	30.05866702409625
8.003790855407715	30.058789712583767
8.502527236938477	30.058959443205456
9.001263618469238	30.05911122830034
9.5	30.059267105019934
10.0	30.05931093191752
10.5	30.05927844207262
11.0	30.05914503479014
11.5	30.058969165143715
12.0	30.05872478914428
12.5	30.0585196052571
13.0	30.05837523646149
13.5	30.0583383458084
14.0	30.058337461086143
14.5	30.05833750156002
15.0	30.058337541608964
15.5	30.05833758125513
24.125	30.0583382168406
32.75	30.058338789756093
41.375	30.05833931900116
50.0	30.058339811609184
