Radius from GC [kpc]	Optimal DM mass [MeV]
1e-07	18.5585072948564
0.36900244702644347	18.553130083111057
0.7380047940528869	18.554087171947767
1.1070071410793305	18.554558380371088
1.476009488105774	18.554784908536902
1.9882302582263947	18.55504474128587
2.5004510283470154	18.5552832478156
3.012671798467636	18.555330726143275
3.524892568588257	18.555058118413232
4.02374655008316	18.55472985927928
4.522600531578064	18.55458387951341
5.0214545130729675	18.554471305868915
5.520308494567871	18.554385829095747
6.016494989395142	18.554294284808037
6.512681484222412	18.554223575226715
7.008867979049683	18.55420156441141
7.505054473876953	18.55425525697683
8.003790855407715	18.554379731576866
8.502527236938477	18.554546907112787
9.001263618469238	18.55469623055975
9.5	18.55482228127609
10.0	18.55488986026289
10.5	18.55486704088373
11.0	18.55476347383133
11.5	18.55455648767261
12.0	18.554312807653822
12.5	18.554089341538624
13.0	18.553963792859463
13.5	18.553926629719125
14.0	18.553925728748453
14.5	18.553925753760243
15.0	18.55392577850932
15.5	18.55392580300937
24.125	18.553926195764635
32.75	18.553926549767343
41.375	18.553926876764024
50.0	18.553927181105006
