Radius from GC [kpc]	Optimal DM mass [MeV]
0.03708848197596332	22.23946276741501
0.39681873350841596	22.23444416078051
0.7565489850408686	22.235451481922283
1.1162792365733214	22.23589109210144
1.476009488105774	22.236101616545994
1.9882302582263947	22.236376661999326
2.5004510283470154	22.23660655696598
3.012671798467636	22.236653094745797
3.524892568588257	22.2363590986565
4.02374655008316	22.236052946834143
4.522600531578064	22.23589365871884
5.0214545130729675	22.23983034945924
5.520308494567871	22.23983034945924
6.016494989395142	22.23983034945924
6.512681484222412	22.23552594815218
7.008867979049683	22.235525900013226
7.505054473876953	22.23558191744749
8.003790855407715	22.23569039292247
8.502527236938477	22.2358554943506
9.001263618469238	22.23601928368735
9.5	22.236160246328605
10.0	22.23622226469657
10.5	22.236183196809453
11.0	22.236059000906238
11.5	22.235859993078773
12.0	22.235637933787874
12.5	22.235428829087112
13.0	22.23528862153532
13.5	22.235265545524022
14.0	22.235265985616675
14.5	22.235233226159764
15.0	22.23523403757843
15.5	22.235234769561067
24.125	22.23524113116889
32.75	22.23524391249613
41.375	22.23524569909344
50.0	22.23525713714012
