Radius from GC [kpc]	Optimal DM mass [MeV]
0.03708848197596332	24.86358159999495
0.39681873350841596	24.858562151293103
0.7565489850408686	24.85956866687134
1.1162792365733214	24.86000997378691
1.476009488105774	24.860220188899103
1.9882302582263947	24.860495482175438
2.5004510283470154	24.86072525909051
3.012671798467636	24.86077207993733
3.524892568588257	24.86047802590824
4.02374655008316	24.860171985756125
4.522600531578064	24.86001265871884
5.0214545130729675	24.86394938838121
5.520308494567871	24.86394938838121
6.016494989395142	24.86394938838121
6.512681484222412	24.859644948132683
7.008867979049683	24.859644896022928
7.505054473876953	24.85970068409074
8.003790855407715	24.85980939280989
8.502527236938477	24.859974380378183
9.001263618469238	24.860138283687352
9.5	24.860279188897444
10.0	24.860340932625533
10.5	24.860301341728924
11.0	24.8601771761845
11.5	24.859978954038866
12.0	24.85975640500844
12.5	24.859547906931063
13.0	24.85940725443233
13.5	24.859384122189567
14.0	24.8593845475896
14.5	24.859351735810638
15.0	24.859352535519378
15.5	24.859353257260285
24.125	24.85935954287905
32.75	24.859362333081123
41.375	24.859364143721063
50.0	24.85937505344813
