Radius from GC [kpc]	Optimal DM mass [MeV]
0.03708848197596332	51.90215488824813
0.39681873350841596	51.89712658889935
0.7565489850408686	51.89813348079825
1.1162792365733214	51.8985496014857
1.476009488105774	51.89879079047781
1.9882302582263947	51.89906878121975
2.5004510283470154	51.89929720317578
3.012671798467636	51.8993468174355
3.524892568588257	51.899052413775365
4.02374655008316	51.898747386803
4.522600531578064	51.89858765871884
5.0214545130729675	51.9025247894281
5.520308494567871	51.9025247894281
6.016494989395142	51.9025247894281
6.512681484222412	51.898219947987286
7.008867979049683	51.89818112778105
7.505054473876953	51.89827311698676
8.003790855407715	51.89838439109718
8.502527236938477	51.89854810531138
9.001263618469238	51.89871328368735
9.5	51.89885371234552
10.0	51.89891262635345
10.5	51.898869018284906
11.0	51.898747386803
11.5	51.89855355135676
12.0	51.89832569828323
12.5	51.89812241671334
13.0	51.89797860376608
13.5	51.897920689947696
14.0	51.89792095680238
14.5	51.89792170841039
15.0	51.89792238698367
15.5	51.89792300279343
24.125	51.89792848742086
32.75	51.897931377686966
41.375	51.897950134106026
50.0	51.8979403126404
