Radius from GC [kpc]	Optimal DM mass [MeV]
1e-07	28.85740144761368
0.36900244702644347	28.853355521946646
0.7380047940528869	28.85409473308703
1.1070071410793305	28.854446025457065
1.476009488105774	28.854608049483748
1.9882302582263947	28.854819161065627
2.5004510283470154	28.85499906130644
3.012671798467636	28.855022437127616
3.524892568588257	28.85483024768005
4.02374655008316	28.854568504950016
4.522600531578064	28.854448792648423
5.0214545130729675	28.854383353904023
5.520308494567871	28.85433500096792
6.016494989395142	28.8542366412719
6.512681484222412	28.854189264768465
7.008867979049683	28.854172478553814
7.505054473876953	28.85420723884652
8.003790855407715	28.85428640495153
8.502527236938477	28.85444505805685
9.001263618469238	28.854558207844864
9.5	28.85464901644744
10.0	28.85470405343277
10.5	28.854684629618404
11.0	28.854604015123392
11.5	28.85444589409932
12.0	28.854249213052192
12.5	28.85410759537701
13.0	28.853996814625145
13.5	28.85396305331788
14.0	28.85396305331788
14.5	28.85396305331788
15.0	28.85396305331788
15.5	28.85396305331788
24.125	28.85396305331788
32.75	28.85396305331788
41.375	28.85396305331788
50.0	28.85396305331788
