Radius from GC [kpc]	Optimal DM mass [MeV]
1e-07	26.527748413059346
0.36900244702644347	26.5237033212517
0.7380047940528869	26.52444247403014
1.1070071410793305	26.52479308846514
1.476009488105774	26.524955189608043
1.9882302582263947	26.525166732222807
2.5004510283470154	26.525346501847142
3.012671798467636	26.525369882012303
3.524892568588257	26.525177792978
4.02374655008316	26.524915682838756
4.522600531578064	26.524795872240645
5.0214545130729675	26.52473074924869
5.520308494567871	26.52468251061093
6.016494989395142	26.52458423295583
6.512681484222412	26.524537370591613
7.008867979049683	26.524520088185568
7.505054473876953	26.524554838028905
8.003790855407715	26.5246339975512
8.502527236938477	26.524792110918067
9.001263618469238	26.52490644730843
9.5	26.52499610464064
10.0	26.525053570607056
10.5	26.5250321976462
11.0	26.52495114969609
11.5	26.52479294973652
12.0	26.524596792656236
12.5	26.52445521841078
13.0	26.524343814625144
13.5	26.524310087872216
14.0	26.524310087872216
14.5	26.524310087872216
15.0	26.524310087872216
15.5	26.524310087872216
24.125	26.524310087872216
32.75	26.524310087872216
41.375	26.524310087872216
50.0	26.524310087872216
