Radius from GC [kpc]	Optimal DM mass [MeV]
1e-07	46.67290571186031
0.36900244702644347	46.668853456390806
0.7380047940528869	46.66959302646421
1.1070071410793305	46.66994955765927
1.476009488105774	46.67010899368375
1.9882302582263947	46.67031876070688
2.5004510283470154	46.67049969099814
3.012671798467636	46.67052305198376
3.524892568588257	46.67033005837578
4.02374655008316	46.67006696435752
4.522600531578064	46.66995220727432
5.0214545130729675	46.66988432277192
5.520308494567871	46.66983503753609
6.016494989395142	46.66973612243857
6.512681484222412	46.669685621869085
7.008867979049683	46.66967181147751
7.505054473876953	46.66969367805792
8.003790855407715	46.66978578842252
8.502527236938477	46.669903727860735
9.001263618469238	46.67005289272935
9.5	46.6701523381384
10.0	46.67019346844275
10.5	46.67018426746526
11.0	46.67007295557303
11.5	46.669949479371525
12.0	46.669748840836576
12.5	46.66960680555654
13.0	46.66950081462515
13.5	46.66946432641683
14.0	46.6694638248143
14.5	46.66946387437584
15.0	46.6694639234089
15.5	46.66946397194084
24.125	46.66946474889573
32.75	46.66946544749755
41.375	46.66946609138077
50.0	46.66946668942377
