Radius from GC [kpc]	Optimal DM mass [MeV]
1e-07	44.52497268000131
0.36900244702644347	44.52092118345681
0.7380047940528869	44.52166071838416
1.1070071410793305	44.52201661281549
1.476009488105774	44.52217660021653
1.9882302582263947	44.5223862944834
2.5004510283470154	44.52256709756788
3.012671798467636	44.52259045860287
3.524892568588257	44.52239756539289
4.02374655008316	44.52213533088486
4.522600531578064	44.52201927576307
5.0214545130729675	44.52195168906489
5.520308494567871	44.52190252176973
6.016494989395142	44.52180366699413
6.512681484222412	44.521753183649125
7.008867979049683	44.521739374664975
7.505054473876953	44.521761980036906
8.003790855407715	44.52185335318156
8.502527236938477	44.52197107606076
9.001263618469238	44.5221210002292
9.5	44.52221942029417
10.0	44.52226427446536
10.5	44.52225179613034
11.0	44.522140112578725
11.5	44.5220165284204
12.0	44.521816363334
12.5	44.52167438548269
13.0	44.521567814625136
13.5	44.5215318093982
14.0	44.5215313064339
14.5	44.52153135363332
15.0	44.52153140032984
15.5	44.521531446549496
24.125	44.52153218653754
32.75	44.52153285198236
41.375	44.52153346537429
50.0	44.52153382093024
