Radius from GC [kpc]	Optimal DM mass [MeV]
1e-07	27.6687004299824
0.36900244702644347	27.6646549296057
0.7380047940528869	27.665394111299992
1.1070071410793305	27.66574505755058
1.476009488105774	27.66590712099305
1.9882302582263947	27.66611845261256
2.5004510283470154	27.666298286092506
3.012671798467636	27.666321664061364
3.524892568588257	27.666129525984896
4.02374655008316	27.6658675957412
4.522600531578064	27.66574783316798
5.0214545130729675	27.665682555652783
5.520308494567871	27.66563426125401
6.016494989395142	27.66553594314069
6.512681484222412	27.66548882788043
7.008867979049683	27.66547178963532
7.505054473876953	27.66550654452478
8.003790855407715	27.665585707635504
8.502527236938477	27.66574408499392
9.001263618469238	27.66585783967361
9.5	27.66594806146188
10.0	27.666004246850218
10.5	27.665983919536256
11.0	27.66590308380615
11.5	27.665744922445107
12.0	27.66554850851938
12.5	27.66540691337161
13.0	27.665295814625143
13.5	27.66526207094916
14.0	27.66526207094916
14.5	27.66526207094916
15.0	27.66526207094916
15.5	27.66526207094916
24.125	27.66526207094916
32.75	27.66526207094916
41.375	27.66526207094916
50.0	27.66526207094916
