Radius from GC [kpc]	Optimal DM mass [MeV]
1e-07	39.130524599988725
0.36900244702644347	39.1264750144498
0.7380047940528869	39.12721445132514
1.1070071410793305	39.12756875279287
1.476009488105774	39.12773012450385
1.9882302582263947	39.127939630982496
2.5004510283470154	39.12812011830838
3.012671798467636	39.12814348158098
3.524892568588257	39.12795083632076
4.02374655008316	39.12769071815524
4.522600531578064	39.1275714502276
5.0214545130729675	39.127504607899326
5.520308494567871	39.12745573005783
6.016494989395142	39.12735703475144
6.512681484222412	39.12730749423249
7.008867979049683	39.12729278846504
7.505054473876953	39.1273172986584
8.003790855407715	39.127406761527006
8.502527236938477	39.12756782819205
9.001263618469238	39.12767580067055
9.5	39.12777162616398
10.0	39.12783987321192
10.5	39.127805117075056
11.0	39.1276925062889
11.5	39.12756865271973
12.0	39.12736968053699
12.5	39.12722783894858
13.0	39.127119814625146
13.5	39.12708501855042
14.0	39.12708451215919
14.5	39.12708455346436
15.0	39.127084594330256
15.5	39.12708463477964
24.125	39.12708528249316
32.75	39.12708586513398
41.375	39.12708590094284
50.0	39.12708590094284
