Radius from GC [kpc]	Optimal DM mass [MeV]
1e-07	43.52407766515563
0.36900244702644347	43.52002652263849
0.7380047940528869	43.52076604043202
1.1070071410793305	43.52112163862831
1.476009488105774	43.52128188292765
1.9882302582263947	43.521491542893855
2.5004510283470154	43.5216722869926
3.012671798467636	43.521695648214674
3.524892568588257	43.52150280146208
4.02374655008316	43.5212409687213
4.522600531578064	43.52112430786575
5.0214545130729675	43.52105685966289
5.520308494567871	43.52100774680111
6.016494989395142	43.52090892075086
6.512681484222412	43.52085850505805
7.008867979049683	43.52084463705048
7.505054473876953	43.52086759047687
8.003790855407715	43.5209586155667
8.502527236938477	43.521120731403855
9.001263618469238	43.52122651777911
9.5	43.52132445854123
10.0	43.521372368594406
10.5	43.52135704054116
11.0	43.52124518569295
11.5	43.521121551361375
12.0	43.52092160717346
12.5	43.52077965548344
13.0	43.52067281462514
13.5	43.52063703415863
14.0	43.52063653055927
14.5	43.52063657666097
15.0	43.52063662227164
15.5	43.5206366674167
24.125	43.52063739022324
32.75	43.52063804025417
41.375	43.52063863946887
50.0	43.52063883577591
