Radius from GC [kpc]	Optimal DM mass [MeV]
1e-07	47.05352071750575
0.36900244702644347	47.048132142290896
0.7380047940528869	47.04908973040859
1.1070071410793305	47.04956494192078
1.476009488105774	47.04979026345919
1.9882302582263947	47.05005133513693
2.5004510283470154	47.050319011675455
3.012671798467636	47.05032770964985
3.524892568588257	47.05006502194237
4.02374655008316	47.04974808964579
4.522600531578064	47.049591099122125
5.0214545130729675	47.04947695762121
5.520308494567871	47.049387524990216
6.016494989395142	47.04929692470402
6.512681484222412	47.04922780404874
7.008867979049683	47.04920537401264
7.505054473876953	47.04926020783031
8.003790855407715	47.04938053557088
8.502527236938477	47.04955376493572
9.001263618469238	47.04970922476059
9.5	47.049859535337205
10.0	47.04990484790593
10.5	47.04987100959435
11.0	47.04974328502775
11.5	47.04956370622167
12.0	47.049318252368415
12.5	47.04910874418934
13.0	47.048968021444935
13.5	47.048931257710144
14.0	47.048930390696384
14.5	47.04893045439732
15.0	47.04893051743127
15.5	47.04893057983305
24.125	47.04893158046407
32.75	47.0489324828175
41.375	47.048933316713885
50.0	47.04893431541575
