Radius from GC [kpc]	Optimal DM mass [MeV]
1e-07	27.085690421334945
0.36900244702644347	27.08030982829589
0.7380047940528869	27.08126718354393
1.1070071410793305	27.08173946562393
1.476009488105774	27.081965627973904
1.9882302582263947	27.082225833863976
2.5004510283470154	27.082462802890657
3.012671798467636	27.08250963156033
3.524892568588257	27.08223930153652
4.02374655008316	27.081912984673995
4.522600531578064	27.08176515259604
5.0214545130729675	27.081652099008217
5.520308494567871	27.081566706003866
6.016494989395142	27.0814751234144
6.512681484222412	27.081403969295565
7.008867979049683	27.0813818334934
7.505054473876953	27.08143586287809
8.003790855407715	27.081558998815375
8.502527236938477	27.081728082829088
9.001263618469238	27.08187922889537
9.5	27.082002348661423
10.0	27.08207962926165
10.5	27.082047380027998
11.0	27.081912990929293
11.5	27.08173776763841
12.0	27.081493574138825
12.5	27.08128954641536
13.0	27.08114415496113
13.5	27.081107195308856
14.0	27.0811063064066
14.5	27.08110634288149
15.0	27.08110637897341
15.5	27.081106414702308
24.125	27.08110698748333
32.75	27.08110750377895
41.375	27.08110798071303
50.0	27.081108424625203
