Radius from GC [kpc]	Optimal DM mass [MeV]
1e-07	68.9258360419246
0.36900244702644347	68.92043861149969
0.7380047940528869	68.92139689067473
1.1070071410793305	68.92187491422311
1.476009488105774	68.92209934481133
1.9882302582263947	68.92236135298548
2.5004510283470154	68.92262613672375
3.012671798467636	68.92266472313123
3.524892568588257	68.92237529080914
4.02374655008316	68.92205859934145
4.522600531578064	68.92190163775248
5.0214545130729675	68.92178636539329
5.520308494567871	68.92169109134196
6.016494989395142	68.92160583186536
6.512681484222412	68.92153594763556
7.008867979049683	68.92151319668956
7.505054473876953	68.9215689310019
8.003790855407715	68.9216866860628
8.502527236938477	68.92186395403766
9.001263618469238	68.92202421981936
9.5	68.92216741943686
10.0	68.9222142800453
10.5	68.92217884847382
11.0	68.92205860697771
11.5	68.92187419723282
12.0	68.92162724571946
12.5	68.92141786612567
13.0	68.92127637872078
13.5	68.92123998906197
14.0	68.92123915399353
14.5	68.92123924700468
15.0	68.9212393390429
15.5	68.92123943015898
24.125	68.92124089135892
32.75	68.92124220925551
41.375	68.92124342735247
50.0	68.92124456169833
