Radius from GC [kpc]	Optimal DM mass [MeV]
1e-07	26.68075341532877
0.36900244702644347	26.675372983219667
0.7380047940528869	26.6763303299261
1.1070071410793305	26.676802556770586
1.476009488105774	26.67702873640765
1.9882302582263947	26.677288924625252
2.5004510283470154	26.6775259650329
3.012671798467636	26.67757288020086
3.524892568588257	26.677302387956352
4.02374655008316	26.676975978720165
4.522600531578064	26.676828234650696
5.0214545130729675	26.67671520365069
5.520308494567871	26.67662980686369
6.016494989395142	26.676538226123924
6.512681484222412	26.67646709340659
7.008867979049683	26.676444963553703
7.505054473876953	26.67649897684526
8.003790855407715	26.676622174432488
8.502527236938477	26.676791169716164
9.001263618469238	26.676942228975747
9.5	26.677065487826148
10.0	26.67714272374897
10.5	26.677110507253463
11.0	26.67697598496346
11.5	26.676800849505007
12.0	26.676556680693867
12.5	26.67635339146617
13.0	26.67620727999038
13.5	26.676170310867988
14.0	26.676169421395866
14.5	26.676169457326733
15.0	26.676169492880334
15.5	26.67616952807632
24.125	26.67617009231344
32.75	26.676170600906527
41.375	26.676171070724305
50.0	26.676171508012004
