Radius from GC [kpc]	Optimal DM mass [MeV]
1e-07	68.15583503050364
0.36900244702644347	68.15043791392544
0.7380047940528869	68.151396151906
1.1070071410793305	68.15187409262963
1.476009488105774	68.1520985539817
1.9882302582263947	68.15236052937894
2.5004510283470154	68.15262540773259
3.012671798467636	68.1526641342185
3.524892568588257	68.15237445817795
4.02374655008316	68.1520575880393
4.522600531578064	68.15190079527598
5.0214545130729675	68.15178556160323
5.520308494567871	68.15169048345106
6.016494989395142	68.15160510050029
6.512681484222412	68.15153519086083
7.008867979049683	68.15151245112179
7.505054473876953	68.15156815349009
8.003790855407715	68.15168599048627
8.502527236938477	68.15186312494967
9.001263618469238	68.1520232200011
9.5	68.15216666866858
10.0	68.15221348244248
10.5	68.15217810323742
11.0	68.15205759564743
11.5	68.15187335712747
12.0	68.15162646081448
12.5	68.15141707458466
13.0	68.15127561119681
13.5	68.15123920941585
14.0	68.15123837323682
14.5	68.15123846521809
15.0	68.15123855623716
15.5	68.1512386463443
24.125	68.15124009136143
32.75	68.1512413946577
41.375	68.15124259925574
50.0	68.15124372102689
