Radius from GC [kpc]	Optimal DM mass [MeV]
1e-07	16.7322012677679
0.36900244702644347	16.72682477817435
0.7380047940528869	16.727781784767313
1.1070071410793305	16.72825278923127
1.476009488105774	16.728479396213867
1.9882302582263947	16.728739148772135
2.5004510283470154	16.72897799407086
3.012671798467636	16.7290251158856
3.524892568588257	16.728752506747973
4.02374655008316	16.728423832417924
4.522600531578064	16.728278249127293
5.0214545130729675	16.728165779433482
5.520308494567871	16.728080283607074
6.016494989395142	16.72798880043755
6.512681484222412	16.727918131284724
7.008867979049683	16.727896147145703
7.505054473876953	16.72794976815744
8.003790855407715	16.728074540598882
8.502527236938477	16.728241296385
9.001263618469238	16.728390230908673
9.5	16.72851690983791
10.0	16.728588177628094
10.5	16.728561605617198
11.0	16.728457419829784
11.5	16.728250855014945
12.0	16.728007283299043
12.5	16.72778642869297
13.0	16.72765835915517
13.5	16.727621151387467
14.0	16.72762024781347
14.5	16.72762027036796
15.0	16.727620292685526
15.5	16.727620314778513
24.125	16.72762066894365
32.75	16.727620988159103
41.375	16.727621283018344
50.0	16.727621557445055
