Radius from GC [kpc]	Optimal DM mass [MeV]
1e-07	69.68289605315361
0.36900244702644347	69.67749831400211
0.7380047940528869	69.67845663367028
1.1070071410793305	69.67893473870978
1.476009488105774	69.6791591390967
1.9882302582263947	69.67942117948414
2.5004510283470154	69.67968587070006
3.012671798467636	69.67972431977856
3.524892568588257	69.67943512619384
4.02374655008316	69.67911861045329
4.522600531578064	69.67896148284
5.0214545130729675	69.67884617252636
5.520308494567871	69.67875070654225
6.016494989395142	69.67866556711105
6.512681484222412	69.67859570836602
7.008867979049683	69.67857294641081
7.505054473876953	69.67862871214308
8.003790855407715	69.67874638724855
8.502527236938477	69.67892378588374
9.001263618469238	69.6790842196401
9.5	69.67922717449432
10.0	69.679274095368
10.5	69.67923859782513
11.0	69.67911861811729
11.5	69.67893403993945
12.0	69.67868703395983
12.5	69.67847765980561
13.0	69.67833615024949
13.5	69.67829977243296
14.0	69.67829893845544
14.5	69.67829903247905
15.0	69.67829912551917
15.5	69.67829921762713
24.125	69.67830069473615
32.75	69.67830202698603
41.375	69.67830325835341
50.0	69.67830440506111
