Radius from GC [kpc]	Optimal DM mass [MeV]
1e-07	31.53278648729605
0.36900244702644347	31.527404124483084
0.7380047940528869	31.52836154914005
1.1070071410793305	31.528834463145024
1.476009488105774	31.52906043622845
1.9882302582263947	31.529320835895085
2.5004510283470154	31.529557031568267
3.012671798467636	31.52960291932519
3.524892568588257	31.529334351517143
4.02374655008316	31.52900905005428
4.522600531578064	31.52886025111193
5.0214545130729675	31.52874695081354
5.520308494567871	31.528661598052977
6.016494989395142	31.528569994934674
6.512681484222412	31.52849860390124
7.008867979049683	31.528476402691147
7.505054473876953	31.52853060942919
8.003790855407715	31.528653080773317
8.502527236938477	31.528823126897617
9.001263618469238	31.52897522800387
9.5	31.529130622100425
10.0	31.529174585840018
10.5	31.52914197737505
11.0	31.52900905644301
11.5	31.52883286730784
12.0	31.528588400556117
12.5	31.52838351987966
13.0	31.5282387834947
13.5	31.52820192648936
14.0	31.52820104382436
14.5	31.528201086272027
15.0	31.52820112827406
15.5	31.528201169853688
24.125	31.52820183643785
32.75	31.52820243729961
41.375	31.52820299236429
50.0	31.52820350900771
