Radius from GC [kpc]	Optimal DM mass [MeV]
1e-07	52.57704679943288
0.36900244702644347	52.571655999407206
0.7380047940528869	52.572613285499074
1.1070071410793305	52.57308967982483
1.476009488105774	52.57331477316821
1.9882302582263947	52.57357608245543
2.5004510283470154	52.57384298770742
3.012671798467636	52.57385052469307
3.524892568588257	52.573589831592045
4.02374655008316	52.5732725140675
4.522600531578064	52.57311597486489
5.0214545130729675	52.57300154162845
5.520308494567871	52.57291057862389
6.016494989395142	52.57282151440644
6.512681484222412	52.57275208281333
7.008867979049683	52.57272957138362
7.505054473876953	52.57278463102944
8.003790855407715	52.57290426046686
8.502527236938477	52.57307855838837
9.001263618469238	52.57323522355499
9.5	52.573383731744975
10.0	52.5734294767114
10.5	52.57339521717525
11.0	52.5732693663518
11.5	52.57308857379152
12.0	52.572842754592806
12.5	52.57263320629404
13.0	52.57249233628619
13.5	52.57245567271866
14.0	52.57245481385033
14.5	52.5724548849658
15.0	52.57245495533691
15.5	52.57245502500248
24.125	52.57245614214224
32.75	52.572457149612966
41.375	52.57245808069612
50.0	52.57245894767603
