Radius from GC [kpc]	Optimal DM mass [MeV]
1e-07	66.61033200758011
0.36900244702644347	66.60493552046118
0.7380047940528869	66.60589367571936
1.1070071410793305	66.60637145039374
1.476009488105774	66.60659597363293
1.9882302582263947	66.60685788320235
2.5004510283470154	66.60712295302388
3.012671798467636	66.60716196189685
3.524892568588257	66.60687179392804
4.02374655008316	66.60655456535301
4.522600531578064	66.60639811133704
5.0214545130729675	66.60628295556612
5.520308494567871	66.60618827270618
6.016494989395142	66.60610263774583
6.512681484222412	66.6060326786404
7.008867979049683	66.6060099614231
7.505054473876953	66.6060655997166
8.003790855407715	66.60618360303948
8.502527236938477	66.60636046764252
9.001263618469238	66.60652022036408
9.5	66.60666416921981
10.0	66.60671088725779
10.5	66.60667561405903
11.0	66.60655457290505
11.5	66.6063706777943
12.0	66.60612389168486
12.5	66.60591448874656
13.0	66.60577307811235
13.5	66.60573665176514
14.0	66.60573581335396
14.5	66.60573590326774
15.0	66.60573599224095
15.5	66.60573608032264
24.125	66.60573749285297
32.75	66.60573876683895
41.375	66.6057399443376
50.0	66.60574104086457
