Radius from GC [kpc]	Optimal DM mass [MeV]
0.03708848197596332	37.19950043799849
0.39681873350841596	37.19571060093459
0.7565489850408686	37.19649114318829
1.1162792365733214	37.19681630959786
1.476009488105774	37.19697754695481
1.9882302582263947	37.19718710796819
2.5004510283470154	37.19736748354926
3.012671798467636	37.19739084835396
3.524892568588257	37.1971982903908
4.02374655008316	37.196937866329854
4.522600531578064	37.19681851354614
5.0214545130729675	37.19675193640733
5.520308494567871	37.19670315983706
6.016494989395142	37.19660452439207
6.512681484222412	37.196555377906286
7.008867979049683	37.19654029427475
7.505054473876953	37.19656550371619
8.003790855407715	37.196654262159264
8.502527236938477	37.1968148710051
9.001263618469238	37.19692380954571
9.5	37.19701869968976
10.0	37.19706606661859
10.5	37.197052590234016
11.0	37.1969396469999
11.5	37.19681569760764
12.0	37.196617153905706
12.5	37.19647535813904
13.0	37.19636681462514
13.5	37.19633245001317
14.0	37.19633194239262
14.5	37.19633198160111
15.0	37.19633202039288
15.5	37.19633205878955
24.125	37.19633267366912
32.75	37.19633292958052
41.375	37.19633292958052
50.0	37.19633292958052
