Radius from GC [kpc]	Optimal DM mass [MeV]
0.03708848197596332	24.395344437998496
0.39681873350841596	24.391558891974835
0.7565489850408686	24.392338997550496
1.1162792365733214	24.392660670324624
1.476009488105774	24.39282231777424
1.9882302582263947	24.39303425415646
2.5004510283470154	24.39321390503446
3.012671798467636	24.393237289657264
3.524892568588257	24.39304529157448
4.02374655008316	24.392782845480014
4.522600531578064	24.392662945736767
5.0214545130729675	24.392598110904974
5.520308494567871	24.392549975357717
6.016494989395142	24.392451774752296
6.512681484222412	24.39240539064704
7.008867979049683	24.39238764600399
7.505054473876953	24.3924223867917
8.003790855407715	24.39250153773576
8.502527236938477	24.39265915954756
9.001263618469238	24.392774585911656
9.5	24.39286318525877
10.0	24.392928660580885
10.5	24.392899716926006
11.0	24.392818272739028
11.5	24.392660000960944
12.0	24.392464325110225
12.5	24.39232278797295
13.0	24.392210814625145
13.5	24.392177119496857
14.0	24.392177119496857
14.5	24.392177119496857
15.0	24.392177119496857
15.5	24.392177119496857
24.125	24.392177119496857
32.75	24.392177119496857
41.375	24.392177119496857
50.0	24.392177119496857
