Radius from GC [kpc]	Optimal DM mass [MeV]
0.03708848197596332	51.97275743799849
0.39681873350841596	51.96896269085563
0.7565489850408686	51.96974366776188
1.1162792365733214	51.97007291098636
1.476009488105774	51.9702305043765
1.9882302582263947	51.97044043948089
2.5004510283470154	51.97062168735197
3.012671798467636	51.9706450502798
3.524892568588257	51.97045180482049
4.02374655008316	51.97018660626344
4.522600531578064	51.97007504058267
5.0214545130729675	51.97000641777119
5.520308494567871	51.96995683489433
6.016494989395142	51.969857778659765
6.512681484222412	51.96980723517286
7.008867979049683	51.96979342115768
7.505054473876953	51.9698135114635
8.003790855407715	51.96990738493958
8.502527236938477	51.970025869573405
9.001263618469238	51.970173178520405
9.5	51.97027513496042
10.0	51.970319466868034
10.5	51.97030593943413
11.0	51.97019556754568
11.5	51.970072359379344
12.0	51.96987055570348
12.5	51.96972837160008
13.0	51.96962381462515
13.5	51.96958613083048
14.0	51.969585632582856
14.5	51.96958568801115
15.0	51.96958574284726
15.5	51.96958579712182
24.125	51.96958666585981
32.75	51.969587446745535
41.375	51.96958816626385
50.0	51.969588834382
