Radius from GC [kpc]	Optimal DM mass [MeV]
0.03708848197596332	65.73987543799848
0.39681873350841596	65.73609417739073
0.7565489850408686	65.73685746718365
1.1162792365733214	65.7371905544663
1.476009488105774	65.73734465417533
1.9882302582263947	65.73755497834635
2.5004510283470154	65.7377370766705
3.012671798467636	65.73776045851899
3.524892568588257	65.73756653096679
4.02374655008316	65.73729598473962
4.522600531578064	65.73719262212788
5.0214545130729675	65.73712205830999
5.520308494567871	65.7370716575264
6.016494989395142	65.73697223225645
6.512681484222412	65.73692162993942
7.008867979049683	65.7369078053124
7.505054473876953	65.7369578885251
8.003790855407715	65.73702167133975
8.502527236938477	65.73714164537873
9.001263618469238	65.73728425341768
9.5	65.7373926041184
10.0	65.73741970008915
10.5	65.73742034974313
11.0	65.73731255533369
11.5	65.73719005413827
12.0	65.73698523892999
12.5	65.73684262657542
13.0	65.73674181462515
13.5	65.73670099903326
14.0	65.7367005094794
14.5	65.73670058041247
15.0	65.73670065058369
15.5	65.73670072003237
24.125	65.73670183111803
32.75	65.73670282898601
41.375	65.73670374771672
50.0	65.73670460020013
