Radius from GC [kpc]	Optimal DM mass [MeV]
0.03708848197596332	33.5876274379985
0.39681873350841596	33.58383880788715
0.7565489850408686	33.58461923265959
1.1162792365733214	33.58494340984093
1.476009488105774	33.58510476467416
1.9882302582263947	33.58531499840393
2.5004510283470154	33.58549516670601
3.012671798467636	33.58551853540623
3.524892568588257	33.58532613871719
4.02374655008316	33.58506514313953
4.522600531578064	33.584945633269896
5.0214545130729675	33.58487955048482
5.520308494567871	33.58483096009576
6.016494989395142	33.5847324406085
6.512681484222412	33.58468404690862
7.008867979049683	33.584668240208444
7.505054473876953	33.58469478302436
8.003790855407715	33.58478219391215
8.502527236938477	33.58494195157032
9.001263618469238	33.585052706046795
9.5	33.585145837015354
10.0	33.58519037943862
10.5	33.58518047420129
11.0	33.58506690995038
11.5	33.58494278216463
12.0	33.58474504250468
12.5	33.5846033279633
13.0	33.58449381462515
13.5	33.584459983153266
14.0	33.58445974541081
14.5	33.584459780714845
15.0	33.58445981564411
15.5	33.58445985021804
24.125	33.584459983153266
32.75	33.584459983153266
41.375	33.584459983153266
50.0	33.584459983153266
