Radius from GC [kpc]	Optimal DM mass [MeV]
0.03708848197596332	55.94310543799849
0.39681873350841596	55.93930937811856
0.7565489850408686	55.94009045942745
1.1162792365733214	55.9404208067756
1.476009488105774	55.9405773930402
1.9882302582263947	55.94078744577029
2.5004510283470154	55.94096893505725
3.012671798467636	55.94099230137574
3.524892568588257	55.94079886337756
4.02374655008316	55.94053210433351
4.522600531578064	55.94042291780225
5.0214545130729675	55.9403537386756
5.520308494567871	55.94030392660663
6.016494989395142	55.94020477183507
6.512681484222412	55.94015419593948
7.008867979049683	55.94014037905431
7.505054473876953	55.94019334442713
8.003790855407715	55.94025432418154
8.502527236938477	55.94037322741254
9.001263618469238	55.9405191627505
9.5	55.94062298232963
10.0	55.94067077433479
10.5	55.940652923784455
11.0	55.94054327628554
11.5	55.94042027042516
12.0	55.94021759637642
12.5	55.94007529460818
13.0	55.93997181462515
13.5	55.93993323159013
14.0	55.93993273585183
14.5	55.9399327957114
15.0	55.9399328549305
15.5	55.93993291354225
24.125	55.939933851576384
32.75	55.93993469454791
41.375	55.93993547110307
50.0	55.93993619203768
