Radius from GC [kpc]	Optimal DM mass [MeV]
0.03708848197596332	55.341356437998485
0.39681873350841596	55.33756057690049
0.7565489850408686	55.33834164272083
1.1162792365733214	55.33867182249484
1.476009488105774	55.33882856142424
1.9882302582263947	55.33903859660274
2.5004510283470154	55.3392200491038
3.012671798467636	55.33924341480132
3.524892568588257	55.339050006199656
4.02374655008316	55.33878348274911
4.522600531578064	55.33867393629846
5.0214545130729675	55.3386048416667
5.520308494567871	55.33855506467971
6.016494989395142	55.33845592444598
6.512681484222412	55.33840535347171
7.008867979049683	55.33839153703071
7.505054473876953	55.33844468637872
8.003790855407715	55.33850548547531
8.502527236938477	55.33862432469831
9.001263618469238	55.33877046729632
9.5	55.33887400548628
10.0	55.338921957825214
10.5	55.338904078810586
11.0	55.3387943204623
11.5	55.33867128385722
12.0	55.33846874160656
12.5	55.33832645799448
13.0	55.33822281462514
13.5	55.33818436808203
14.0	55.338183871963565
14.5	55.33818393114949
15.0	55.33818398970229
15.5	55.33818404765471
24.125	55.33818497515591
32.75	55.33818580869262
41.375	55.338186576582046
50.0	55.33818728949369
