Nuclear excitation energy [MeV]	Optimal DM mass [MeV]
11.083686999999998	11.079705466914723
12.67221699999999	12.668235117652031
14.298885	14.294902759744495
15.954131999999994	15.950149395274906
16.732240999999995	16.728258223846016
17.228590999999994	17.224608114460178
17.361999999999995	17.358017085055092
17.69947299999999	17.69549001066337
18.216430999999996	18.212447896683422
18.289008999999997	18.28502588067904
18.558547	18.554563821237622
19.272980999999994	19.268997663645987
19.409212	19.405228633589708
19.743546999999992	19.739563559817924
19.906587999999992	19.902604523838253
20.24729899999999	20.243315448641486
20.717435999999992	20.713452344859363
20.976286999999992	20.97230328770825
21.28797099999999	21.28398721888271
21.546325	21.542341161825505
21.916796999999995	21.912813079994557
22.23987	22.23588600862113
22.63741199999999	22.633427920780402
23.151957	23.14797280706118
23.676200999999992	23.672216691168558
24.077032	24.07304760253801
24.477605	24.47362051394679
24.863989	24.860004428476785
25.267703	25.263718339155563
25.661045999999992	25.65706125211142
26.093220999999996	26.08923615645406
26.680792999999998	26.676808026367542
27.08572999999999	27.081744936693116
27.625601999999997	27.621616817108062
27.958043999999997	27.954058743453555
28.465062999999997	28.46107763109615
28.984675	28.980689515917494
29.544822999999997	29.540837391718654
30.06296199999999	30.058976276801918
30.553664999999995	30.549679167941367
31.072003999999996	31.06801805291933
31.532825999999996	31.528839950634143
32.141206	32.137219815558296
32.617766	32.61377970971927
33.129636999999995	33.12565059600794
33.69586399999999	33.691877470185084
34.22301699999999	34.21903035301042
34.822188	34.818201219787056
35.395219999999995	35.39123309233494
36.02945999999999	36.02547295122255
36.587898	36.583910826934684
37.16982099999999	37.165833697379135
37.66492399999999	37.66093658711974
38.240869	38.236881458818615
38.83026199999999	38.82627432747895
39.39495399999999	39.390966201602886
40.02306099999999	40.019073061543835
40.61219799999999	40.608209930129256
41.253868	41.24987978694641
41.857097	41.85310865229344
42.462212	42.45822351717261
43.08268499999999	43.0786963785734
43.70801099999999	43.70402223883975
44.382741	44.378752088009364
45.031899	45.027909942839216
45.685689	45.68169979657725
46.38724799999999	46.38325863956588
47.05356	47.04957049038242
47.73497599999999	47.73098633775595
48.39182199999999	48.38783219057382
49.10594699999999	49.10195703049092
49.787712	49.78372187759756
50.489346	50.485355720182184
51.202839	51.19884856003701
51.902564	51.898573402913996
52.577086	52.57309525138613
53.31233699999999	53.308346086143644
54.02287299999999	54.01888192638382
54.72362199999999	54.71963076875498
55.456186	55.452194603895336
56.193896	56.18990443780049
56.909995	56.90600327649696
57.64883499999999	57.64484310999368
58.381672	58.37767994476535
59.11943699999999	59.11544477834711
59.863596	59.85960361040608
60.596925	60.59293244482963
61.33836899999999	61.334376277340226
62.081757	62.077764109329806
62.82657999999999	62.82258694091241
63.57767299999999	63.573679770993024
64.324264	64.32027060200788
65.090392	65.08639842851287
65.84944499999999	65.84545125653186
66.61037099999999	66.60637708403793
67.377129	67.3731349101318
68.155874	68.15187973341378
68.92587499999999	68.92188055858722
69.68293499999999	69.67894038660846
70.463456	70.45946120920578
71.237212	71.23321703324567
72.006858	72.00286285812582
72.79192099999999	72.7879256794006
73.574129	73.57013350122693
74.357244	74.3532483227477
75.140284	75.13628814418607
75.932379	75.92838296345778
76.72639799999999	76.72240178218723
