Radius from GC [kpc]	Optimal DM mass [MeV]
1e-07	62.83082095152092
0.36900244702644347	62.82676302136778
0.7380047940528869	62.82750278540867
1.1070071410793305	62.827864152530914
1.476009488105774	62.828019467042566
1.9882302582263947	62.8282297134658
2.5004510283470154	62.82841162890214
3.012671798467636	62.82843500506839
3.524892568588257	62.8282412250714
4.02374655008316	62.82797179374879
4.522600531578064	62.82786670888213
5.0214545130729675	62.82779655806444
5.520308494567871	62.82774633558668
6.016494989395142	62.8276470245516
6.512681484222412	62.82759639221773
7.008867979049683	62.82758256999541
7.505054473876953	62.82763348719321
8.003790855407715	62.82769646449809
8.502527236938477	62.82781611485572
9.001263618469238	62.827959701701786
9.5	62.828066716673945
10.0	62.8280986517997
10.5	62.828095123471726
11.0	62.82798676978119
11.5	62.82786411790968
12.0	62.82765993778228
12.5	62.82751742049007
13.0	62.82741581462514
13.5	62.82737566410163
14.0	62.82737517271168
14.5	62.82737524033511
15.0	62.827375307233055
15.5	62.82737537344299
24.125	62.82737643282431
32.75	62.82737738443491
41.375	62.82737826072602
50.0	62.82737907395812
