Radius from GC [kpc]	Optimal DM mass [MeV]
1e-07	9.845281165618374
0.36900244702644347	9.84129760821344
0.7380047940528869	9.841980746230664
1.1070071410793305	9.842326553545009
1.476009488105774	9.842489190524192
1.9882302582263947	9.842703796965656
2.5004510283470154	9.842882657191678
3.012671798467636	9.84290608442056
3.524892568588257	9.8427146830458
4.02374655008316	9.842449951432672
4.522600531578064	9.8423629440529
5.0214545130729675	9.84226657547403
5.520308494567871	9.84221910528441
6.016494989395142	9.842121482689286
6.512681484222412	9.84207856303959
7.008867979049683	9.84205744967594
7.505054473876953	9.842093116466105
8.003790855407715	9.842171170302954
8.502527236938477	9.842325498208224
9.001263618469238	9.842448461144205
9.5	9.84252973307212
10.0	9.84258726771056
10.5	9.84256584419176
11.0	9.842471487414588
11.5	9.842326358748297
12.0	9.842134020360168
12.5	9.84199265882192
13.0	9.841876814625142
13.5	9.841843335313186
14.0	9.841843335313186
14.5	9.841843335313186
15.0	9.841843335313186
15.5	9.841843335313186
24.125	9.841843335313186
32.75	9.841843335313186
41.375	9.841843335313186
50.0	9.841843335313186
