Radius from GC [kpc]	Optimal DM mass [MeV]
1e-07	23.23457436421368
0.36900244702644347	23.230530453688424
0.7380047940528869	23.23126951941177
1.1070071410793305	23.231619178310964
1.476009488105774	23.23178138753564
1.9882302582263947	23.23199353805816
2.5004510283470154	23.23217312459045
3.012671798467636	23.232196511833827
3.524892568588257	23.23200456289822
4.02374655008316	23.231741933980206
4.522600531578064	23.23162198602441
5.0214545130729675	23.231557307778797
5.520308494567871	23.231509227761737
6.016494989395142	23.231411069910983
6.512681484222412	23.2313649493572
7.008867979049683	23.23134694971113
7.505054473876953	23.231381685776228
8.003790855407715	23.23146083102494
8.502527236938477	23.231618186130905
9.001263618469238	23.23173420761869
9.5	23.231822229120283
10.0	23.2318596073137
10.5	23.231858999455238
11.0	23.23177733969404
11.5	23.23161902897933
12.0	23.231423615901804
12.5	23.2312820978669
13.0	23.23116981462514
13.5	23.231136136717872
14.0	23.231136136717872
14.5	23.231136136717872
15.0	23.231136136717872
15.5	23.231136136717872
24.125	23.231136136717872
32.75	23.231136136717872
41.375	23.231136136717872
50.0	23.231136136717872
