Radius from GC [kpc]	Optimal DM mass [MeV]
1e-07	53.6921078159719
0.36900244702644347	53.68805308805942
0.7380047940528869	53.68879275760818
1.1070071410793305	53.68915137960877
1.476009488105774	53.6893090230933
1.9882302582263947	53.68951900965183
2.5004510283470154	53.689700361676586
3.012671798467636	53.68972372586822
3.524892568588257	53.68953039745372
4.02374655008316	53.68926452150215
4.522600531578064	53.6891539872056
5.0214545130729675	53.68908512386323
5.520308494567871	53.68903544240953
6.016494989395142	53.68893634275377
6.512681484222412	53.68888578525423
7.008867979049683	53.68887197001372
7.505054473876953	53.68892562789176
8.003790855407715	53.68898592665207
8.502527236938477	53.689104591452434
9.001263618469238	53.68925130389103
9.5	53.68935406891985
10.0	53.6894015526004
10.5	53.68938450178685
11.0	53.689274441499
11.5	53.68915132076822
12.0	53.6889491400105
12.5	53.68880690558299
13.0	53.688702814625145
13.5	53.68866474186317
14.0	53.68866424470235
14.5	53.6886643020454
15.0	53.68866435877543
15.5	53.68866441492413
24.125	53.68866531360816
32.75	53.688666121328126
41.375	53.6886668655019
50.0	53.6886675564541
