Radius from GC [kpc]	Optimal DM mass [MeV]
1e-07	67.48392302053757
0.36900244702644347	67.47986346684549
0.7380047940528869	67.4806032639077
1.1070071410793305	67.48096603882712
1.476009488105774	67.48112016715653
1.9882302582263947	67.48133053673962
2.5004510283470154	67.48151274551907
3.012671798467636	67.4815361312094
3.524892568588257	67.48134211432532
4.02374655008316	67.48107090395615
4.522600531578064	67.48096857054246
5.0214545130729675	67.48089775845284
5.520308494567871	67.48084724937557
6.016494989395142	67.48074658838286
6.512681484222412	67.48069717294204
7.008867979049683	67.48068334682775
7.505054473876953	67.48073293885851
8.003790855407715	67.48081129049433
8.502527236938477	67.48091736410792
9.001263618469238	67.48105938926659
9.5	67.48116853655812
10.0	67.48121749648837
10.5	67.48119589656453
11.0	67.48108842665386
11.5	67.48096601609372
12.0	67.48076082047575
12.5	67.48061815006719
13.0	67.48051781462514
13.5	67.48047659955432
14.0	67.48047611110104
14.5	67.48047618402661
15.0	67.48047625616837
15.5	67.48047632756679
24.125	67.48047746977262
32.75	67.48047849547295
41.375	67.48047943973103
50.0	67.48048031581733
