Radius from GC [kpc]	Optimal DM mass [MeV]
1e-07	48.73903474250596
0.36900244702644347	48.734981758060655
0.7380047940528869	48.73572135985639
1.1070071410793305	48.73607850490536
1.476009488105774	48.736237410470345
1.9882302582263947	48.7364472463627
2.5004510283470154	48.73662829982536
3.012671798467636	48.73665166121799
3.524892568588257	48.736458570130665
4.02374655008316	48.73619465288644
4.522600531578064	48.73608114190712
5.0214545130729675	48.73601297017938
5.520308494567871	48.73596357003905
6.016494989395142	48.73586459861807
6.512681484222412	48.73581408137934
7.008867979049683	48.7358002696017
7.505054473876953	48.73582143589794
8.003790855407715	48.735914242996174
8.502527236938477	48.736032393127374
9.001263618469238	48.73618083150217
9.5	48.73628125901156
10.0	48.736322335737576
10.5	48.73631275367748
11.0	48.73620180441394
11.5	48.73607843242205
12.0	48.73587733918952
12.5	48.73573524706663
13.0	48.73562981462514
13.5	48.735592860994686
14.0	48.73559236070082
14.5	48.73559241254286
15.0	48.73559246383169
15.5	48.73559251459596
24.125	48.73559332723367
32.75	48.7355940578321
41.375	48.73559473113221
50.0	48.73559535643456
