Nuclear excitation energy [MeV]	Optimal DM mass [MeV]
11.083686999999998	11.083647183986304
12.67221699999999	12.672177207548003
14.298885	14.2988452316754
15.954131999999994	15.954092256226675
16.732240999999995	16.7322012677679
17.228590999999994	17.22855127512996
17.361999999999995	17.361960277108732
17.69947299999999	17.69943328211426
18.216430999999996	18.216391289781996
18.289008999999997	18.2889692908585
18.558547	18.558507294856398
19.272980999999994	19.27294130545316
19.409212	19.4091723074738
19.743546999999992	19.74350731243278
19.906587999999992	19.90654831485107
20.24729899999999	20.24725931990463
20.717435999999992	20.717396326877882
20.976286999999992	20.976247330717264
21.28797099999999	21.287931335340286
21.546325	21.5462853391723
21.916796999999995	21.91675734466729
22.23987	22.23983034945924
22.63741199999999	22.63737235535573
23.151957	23.151917362987675
23.676200999999992	23.676161370763463
24.077032	24.076992376708755
24.477605	24.477565382650216
24.863989	24.863949388381215
25.267703	25.267663394369258
25.661045999999992	25.66100640020347
26.093220999999996	26.093181406613667
26.680792999999998	26.680753415328766
27.08572999999999	27.085690421334945
27.625601999999997	27.625562429342555
27.958043999999997	27.958004434273462
28.465062999999997	28.46502344179377
28.984675	28.984635449500864
29.544822999999997	29.5447834578092
30.06296199999999	30.062922465494438
30.553664999999995	30.553625472772744
31.072003999999996	31.071964480460956
31.532825999999996	31.53278648729605
32.141206	32.141166496319784
32.617766	32.61772650338831
33.129636999999995	33.12959751098058
33.69586399999999	33.69582451937908
34.22301699999999	34.222977527198026
34.822188	34.82214853608517
35.395219999999995	35.395180544584605
36.02945999999999	36.029420553991905
36.587898	36.58785856227489
37.16982099999999	37.169781570906196
37.66492399999999	37.664884578249755
38.240869	38.24082958679241
38.83026199999999	38.83022259553451
39.39495399999999	39.394914603910244
40.02306099999999	40.02302161322659
40.61219799999999	40.6121586219649
41.253868	41.2538286314824
41.857097	41.857057640429744
42.462212	42.46217264940505
43.08268499999999	43.082645658608136
43.70801099999999	43.70797166788323
44.382741	44.3827016778911
45.031899	45.03185968751967
45.685689	45.685649697216945
46.38724799999999	46.38720870762273
47.05356	47.05352071750575
47.73497599999999	47.73493672761276
48.39182199999999	48.39178273735537
49.10594699999999	49.105907747947555
49.787712	49.78767275805977
50.489346	50.48930676846669
51.202839	51.20279977904949
51.902564	51.9025247894281
52.577086	52.57704679943288
53.31233699999999	53.31229781033841
54.02287299999999	54.02283382087735
54.72362199999999	54.723582831271145
55.456186	55.456146842136825
56.193896	56.193856853078834
56.909995	56.9099558637003
57.64883499999999	57.64879587465906
58.381672	58.3816328855288
59.11943699999999	59.11939789647161
59.863596	59.86355690750928
60.596925	60.596885918386306
61.33836899999999	61.3383299293837
62.081757	62.08171794040993
62.82657999999999	62.82654095145744
63.57767299999999	63.57763396259794
64.324264	64.32422497367168
65.090392	65.09035298503518
65.84944499999999	65.84940599629375
66.61037099999999	66.61033200758011
67.377129	67.37709001895298
68.155874	68.15583503050364
68.92587499999999	68.9258360419246
69.68293499999999	69.68289605315361
70.463456	70.4634170647306
71.237212	71.23717307620727
72.006858	72.00681908762296
72.79192099999999	72.79188209926731
73.574129	73.57409011086935
74.357244	74.35720512248483
75.140284	75.14024513409917
75.932379	75.93234014584786
76.72639799999999	76.72635915762504
