Nuclear excitation energy [MeV]	Optimal DM mass [MeV]
11.083686999999998	11.081767967223056
12.67221699999999	12.670297057925875
14.298885	14.296964124941722
15.954131999999994	15.952210173560838
16.732240999999995	16.73031872560829
17.228590999999994	17.226668439616176
17.361999999999995	17.360077362714105
17.69947299999999	17.69755016811866
18.216430999999996	18.214507869851133
18.289008999999997	18.28708582795883
18.558547	18.55662367234311
19.272980999999994	19.27105725958316
19.409212	19.407288180828843
19.743546999999992	19.741622987486487
19.906587999999992	19.904663893167818
20.24729899999999	20.245374695995658
20.717435999999992	20.715511423762635
20.976286999999992	20.974362273794547
21.28797099999999	21.28604609314086
21.546325	21.544399943334017
21.916796999999995	21.91487028307166
22.23987	22.23794307733978
22.63741199999999	22.63548482394516
23.151957	23.150029495585642
23.676200999999992	23.674273160598375
24.077032	24.075103904179453
24.477605	24.475676647678533
24.863989	24.862060400033673
25.267703	25.26577414104501
25.661045999999992	25.65911688848121
26.093220999999996	26.091291610728543
26.680792999999998	26.678863232684996
27.08572999999999	27.08379997187311
27.625601999999997	27.623671623810047
27.958043999999997	27.95611340928888
28.465062999999997	28.463132081839817
28.984675	28.982743745919034
29.544822999999997	29.542891383416237
30.06296199999999	30.061030047759434
30.553664999999995	30.55173272958037
31.072003999999996	31.070071393175212
31.532825999999996	31.530893093839193
32.141206	32.139272698286526
32.617766	32.615832388152924
33.129636999999995	33.127703054764154
33.69586399999999	33.69392968564578
34.22301699999999	34.221082341696224
34.822188	34.8202529504088
35.395219999999995	35.393284575850615
36.02945999999999	36.027524160902956
36.587898	36.5859617952225
37.16982099999999	37.16788441384443
37.66492399999999	37.66298708911379
38.240869	38.23893171107281
38.83026199999999	38.828324323889795
39.39495399999999	39.393015952639196
40.02306099999999	40.02112253936432
40.61219799999999	40.610259151416955
41.253868	41.25192872853678
41.857097	41.85515733067234
42.462212	42.460271931259044
43.08268499999999	43.08074452139613
43.70801099999999	43.706070108012256
44.382741	44.38079966161936
45.031899	45.0299572318073
45.685689	45.68374679859914
46.38724799999999	46.38530533337681
47.05356	47.051616891186065
47.73497599999999	47.73303243863264
48.39182199999999	48.38987800207727
49.10594699999999	49.10400252710198
49.787712	49.78576707331369
50.489346	50.48740060596264
51.202839	51.2008931303662
51.902564	51.900617663613005
52.577086	52.57513921336277
53.31233699999999	53.310389722234966
54.02287299999999	54.02092524728365
54.72362199999999	54.72167377855888
55.456186	55.454237288223155
56.193896	56.19194679410678
56.909995	56.90804531414732
57.64883499999999	57.64688481862216
58.381672	58.37972132680294
59.11943699999999	59.11748583135893
59.863596	59.86164433130297
60.596925	60.594972838216385
61.33836899999999	61.33641633936682
62.081757	62.079803838904304
62.82657999999999	62.82462629736852
63.57767299999999	63.57571878209056
64.324264	64.32230926990971
65.090392	65.08843674432613
65.84944499999999	65.84748922353764
66.61037099999999	66.60841470147079
67.377129	67.37517232702494
68.155874	68.15391677727213
68.92587499999999	68.9239171484179
69.68293499999999	69.68097667048542
70.463456	70.46149718398698
71.237212	71.23525270153749
72.006858	72.00489822147449
72.79192099999999	72.78996073160407
73.574129	73.57216824331356
74.357244	74.3552827542462
75.140284	75.13832226500652
75.932379	75.9304167698783
76.72639799999999	76.72443527330661
