Radius from GC [kpc]	Optimal DM mass [MeV]
0.03708848197596332	28.50873143799849
0.39681873350841596	28.504971278078045
0.7565489850408686	28.505711977541885
1.1162792365733214	28.50605232624796
1.476009488105774	28.50622183811523
1.9882302582263947	28.50641501735734
2.5004510283470154	28.506584486224877
3.012671798467636	28.50662837028229
3.524892568588257	28.50642509802168
4.02374655008316	28.50617089454863
4.522600531578064	28.506052330031068
5.0214545130729675	28.509002442446093
5.520308494567871	28.509002442446093
6.016494989395142	28.505839900344228
6.512681484222412	28.505771723857876
7.008867979049683	28.505771708124247
7.505054473876953	28.505824947524804
8.003790855407715	28.505909177838
8.502527236938477	28.506052330031068
9.001263618469238	28.50615044703329
9.5	28.506255595499965
10.0	28.50629560725173
10.5	28.5062893516494
11.0	28.506179712909137
11.5	28.506052330031068
12.0	28.50586399718784
12.5	28.505693945665044
13.0	28.505597814625144
13.5	28.505552023084327
14.0	28.505553097473783
14.5	28.505554413928746
15.0	28.50555565954574
15.5	28.505556837376798
24.125	28.50556405848547
32.75	28.505597814625144
41.375	28.50556405848547
50.0	28.50556405848547
