Radius from GC [kpc]	Optimal DM mass [MeV]
0.03708848197596332	57.63333743799848
0.39681873350841596	57.6295687420415
0.7565489850408686	57.63031027811707
1.1162792365733214	57.63065832566235
1.476009488105774	57.630793217627954
1.9882302582263947	57.63101894374597
2.5004510283470154	57.63119048599829
3.012671798467636	57.63123393829457
3.524892568588257	57.63103065990597
4.02374655008316	57.63079136899875
4.522600531578064	57.63065833003108
5.0214545130729675	57.63360887443381
5.520308494567871	57.63360887443381
6.016494989395142	57.63043107232811
6.512681484222412	57.630377939735126
7.008867979049683	57.63037788810297
7.505054473876953	57.63043090167063
8.003790855407715	57.63051381079971
8.502527236938477	57.63059551754681
9.001263618469238	57.630747303424414
9.5	57.63086159549996
10.0	57.63089578363711
10.5	57.63089578363711
11.0	57.630782263496144
11.5	57.63065833003107
12.0	57.630469011664914
12.5	57.63029888534536
13.0	57.63020381462514
13.5	57.63015471623458
14.0	57.63015577730424
14.5	57.63015702191971
15.0	57.63015820658018
15.5	57.63015933298753
24.125	57.63016962649775
32.75	57.63016962649775
41.375	57.63016962649775
50.0	57.63016962649775
