Radius from GC [kpc]	Optimal DM mass [MeV]
0.03708848197596332	49.307004437998486
0.39681873350841596	49.30323816268272
0.7565489850408686	49.30397951452784
1.1162792365733214	49.30432532584256
1.476009488105774	49.30449452938044
1.9882302582263947	49.30468547504793
2.5004510283470154	49.30485748606544
3.012671798467636	49.304901061794055
3.524892568588257	49.30469778566683
4.02374655008316	49.304444012227925
4.522600531578064	49.30432533003108
5.0214545130729675	49.30727575093434
5.520308494567871	49.30727575093434
6.016494989395142	49.30409807232812
6.512681484222412	49.304044878030105
7.008867979049683	49.304044843652335
7.505054473876953	49.30409791709608
8.003790855407715	49.3041610808648
8.502527236938477	49.30432533003107
9.001263618469238	49.3044229209998
9.5	49.30452859549996
10.0	49.30458135133609
10.5	49.304562660137634
11.0	49.304450306191285
11.5	49.30432533003108
12.0	49.30413631098301
12.5	49.30396621965909
13.0	49.30387081462514
13.5	49.30382256574446
14.0	49.30382363428846
14.5	49.30382490066081
15.0	49.303826104204006
15.5	49.30382724695022
24.125	49.30383674999723
32.75	49.30383674999723
41.375	49.30383674999723
50.0	49.30383674999723
