Radius from GC [kpc]	Optimal DM mass [MeV]
0.03708848197596332	40.49921443799849
0.39681873350841596	40.49545073981166
0.7565489850408686	40.49619184833116
1.1162792365733214	40.49653532602165
1.476009488105774	40.49670466013266
1.9882302582263947	40.49689717298251
2.5004510283470154	40.49706748613292
3.012671798467636	40.49711119243469
3.524892568588257	40.49690791821171
4.02374655008316	40.49665396886064
4.522600531578064	40.49653533003108
5.0214545130729675	40.4994856202937
5.520308494567871	40.4994856202937
6.016494989395142	40.496308072328105
6.512681484222412	40.49625481274551
7.008867979049683	40.49625478898082
7.505054473876953	40.49630793132732
8.003790855407715	40.496378745700845
8.502527236938477	40.49653533003108
9.001263618469238	40.49663314959809
9.5	40.49673859549998
10.0	40.496804989068565
10.5	40.49677252949701
11.0	40.49666135528801
11.5	40.49653533003108
12.0	40.49634661219989
12.5	40.49617654520641
13.0	40.49608081462515
13.5	40.496033543601314
14.0	40.49603461718519
14.5	40.4960359056734
15.0	40.49603712808592
15.5	40.49603828685069
24.125	40.49604688063787
32.75	40.49604688063787
41.375	40.49604688063787
50.0	40.49604688063787
