Radius from GC [kpc]	Optimal DM mass [MeV]
0.03708848197596332	20.63433343799849
0.39681873350841596	20.630575622132923
0.7565489850408686	20.63131600540439
1.1162792365733214	20.63165432638657
1.476009488105774	20.63182395499062
1.9882302582263947	20.632017568271724
2.5004510283470154	20.632220125646995
3.012671798467636	20.63223048707848
3.524892568588257	20.63202721579764
4.02374655008316	20.63178736900616
4.522600531578064	20.631654330031065
5.0214545130729675	20.63460432564989
5.520308494567871	20.63460432564989
6.016494989395142	20.63146589257829
6.512681484222412	20.63137366547902
7.008867979049683	20.63137365297429
7.505054473876953	20.631426956354208
8.003790855407715	20.631495853968463
8.502527236938477	20.631654330031065
9.001263618469238	20.631757231426946
9.5	20.63185759549996
10.0	20.631899682516828
10.5	20.6318912348532
11.0	20.631782570713728
11.5	20.631654330031065
12.0	20.63146623594355
12.5	20.631296183927056
13.0	20.631199814625138
13.5	20.631199814625138
14.0	20.63115617035258
14.5	20.631157503305005
15.0	20.63115876208304
15.5	20.631159950207987
24.125	20.63116617528166
32.75	20.631199814625138
41.375	20.63116617528166
50.0	20.63116617528166
