Radius from GC [kpc]	Optimal DM mass [MeV]
0.03708848197596332	48.22781143799848
0.39681873350841596	48.22404547751036
0.7565489850408686	48.2247868021932
1.1162792365733214	48.22513232586512
1.476009488105774	48.22530154540173
1.9882302582263947	48.22549272148812
2.5004510283470154	48.22566448607383
3.012671798467636	48.225708077801066
3.524892568588257	48.22550480193199
4.02374655008316	48.22526536900208
4.522600531578064	48.22513233003107
5.0214545130729675	48.22808273492731
5.520308494567871	48.22808273492731
6.016494989395142	48.224905072328106
6.512681484222412	48.22485187003152
7.008867979049683	48.224851837284845
7.505054473876953	48.22490491895199
8.003790855407715	48.22496808199424
8.502527236938477	48.22513233003107
9.001263618469238	48.22522994952038
9.5	48.22533559549996
10.0	48.22539068886606
10.5	48.22536964413061
11.0	48.2252574375033
11.5	48.22513233003107
12.0	48.22494334875404
12.5	48.22477326105815
13.0	48.22467781462514
13.5	48.22462968100759
14.0	48.22463075034001
14.5	48.224632019477966
15.0	48.22463322540042
15.5	48.22463437018543
24.125	48.22464376600424
32.75	48.22464376600424
41.375	48.22464376600424
50.0	48.22464376600424
