Radius from GC [kpc]	Optimal DM mass [MeV]
0.03708848197596332	43.01301043799849
0.39681873350841596	43.009246002470185
0.7565489850408686	43.00998718544057
1.1162792365733214	43.0103313259717
1.476009488105774	43.01050062281632
1.9882302582263947	43.010692910240536
2.5004510283470154	43.01086348611384
3.012671798467636	43.01090715514907
3.524892568588257	43.01070388042764
4.02374655008316	43.01046436900335
4.522600531578064	43.01033133003108
5.0214545130729675	43.01328165757933
5.520308494567871	43.01328165757933
6.016494989395142	43.010104072328105
6.512681484222412	43.01005083137909
7.008867979049683	43.010050805139166
7.505054473876953	43.01010392747544
8.003790855407715	43.01017413589618
8.502527236938477	43.01033133003108
9.001263618469238	43.01042908529929
9.5	43.010534595499976
10.0	43.01059815586883
10.5	43.01056856678264
11.0	43.010457060910426
11.5	43.010331330031086
12.0	43.010142527868
12.5	43.00997245511635
13.0	43.00987681462515
13.5	43.00982925569009
14.0	43.00983032817413
14.5	43.00983161046332
15.0	43.009832827625175
15.5	43.00983398196958
24.125	43.00984284335225
32.75	43.00984284335225
41.375	43.00984284335225
50.0	43.00984284335225
