Nuclear excitation energy [MeV]	Optimal DM mass [MeV]
11.083686999999998	11.079661036681077
12.67221699999999	12.668188620101397
14.298885	14.294854144232206
15.954131999999994	15.950098623597645
16.732240999999995	16.728206438257175
17.228590999999994	17.224555681999682
17.361999999999995	17.35796447871474
17.69947299999999	17.695436964449097
18.216430999999996	18.212394176578936
18.289008999999997	18.284972065957543
18.558547	18.55450965511628
19.272980999999994	19.268942566003826
19.409212	19.40517335830469
19.743546999999992	19.739507848543454
19.906587999999992	19.90254859993881
20.24729899999999	20.24325908039042
20.717435999999992	20.713395363409127
20.976286999999992	20.97224596861404
21.28797099999999	21.28392949320654
21.546325	21.542283099116098
21.916796999999995	21.912754533960786
22.23987	22.235827041073676
22.63741199999999	22.63336843452614
23.151957	23.14791264938366
23.676200999999992	23.672155849353196
24.077032	24.072986237600666
24.477605	24.473558626192812
24.863989	24.85994203639686
25.267703	25.26365542010139
25.661045999999992	25.65699781959389
26.093220999999996	26.089172159754003
26.680792999999998	26.676743262577396
27.08572999999999	27.081679644219793
27.625601999999997	27.62155081974924
27.958043999999997	27.953992312024134
28.465062999999997	28.461010537628304
28.984675	28.980621743943342
29.544822999999997	29.540768888282756
30.06296199999999	30.058907096743113
30.553664999999995	30.549609347075027
31.072003999999996	31.0679475551461
31.532825999999996	31.528768851061173
32.141206	32.137147921483056
32.617766	32.61370719329133
33.129636999999995	33.12557741111942
33.69586399999999	33.69180354586321
34.22301699999999	34.2189557402974
34.822188	34.8181258246613
35.395219999999995	35.391156948959555
36.02945999999999	36.02539597971557
36.587898	36.583833126314104
37.16982099999999	37.165755237031426
37.66492399999999	37.66085748043687
38.240869	38.23680160032226
38.83026199999999	38.82619369968522
39.39495399999999	39.39088483682609
40.02306099999999	40.01899087711345
40.61219799999999	40.60812697699625
41.253868	41.24979599668175
41.857097	41.85302407516664
42.462212	42.45813815084805
43.08268499999999	43.0786102031597
43.70801099999999	43.703935248160406
44.382741	44.378664217836565
45.031899	45.02782122669572
45.685689	45.681611064392435
46.38724799999999	46.38316897815477
47.05356	47.04947994543834
47.73497599999999	47.73089566692908
48.39182199999999	48.38773753859318
49.10594699999999	49.101862444172454
49.787712	49.78362735422162
50.489346	50.48526126183254
51.202839	51.19875007532653
51.902564	51.89847497314715
52.577086	52.57299687478858
53.31233699999999	53.30824719278577
54.02287299999999	54.018782079404495
54.72362199999999	54.71952998007529
55.456186	55.452092829458955
56.193896	56.18980166932506
56.909995	56.90589954178695
57.64883499999999	57.64473837699365
58.381672	58.37757422019852
59.11943699999999	59.11533805413736
59.863596	59.85949587644622
60.596925	60.59282371438494
61.33836899999999	61.33426653792909
62.081757	62.0776533568273
62.82657999999999	62.82247517186619
63.57767299999999	63.57356697531782
64.324264	64.32015678432631
65.090392	65.08628356048364
65.84944499999999	65.84533534624917
66.61037099999999	66.60626012731642
67.377129	67.37301689730774
68.155874	68.15176064627906
68.92587499999999	68.92176040751387
69.68293499999999	69.67881918783088
70.463456	70.4593389285392
71.237212	71.2330936783398
72.006858	72.00273843297441
72.79192099999999	72.78780016080002
73.574129	73.57000689137546
74.357244	74.3531206185974
75.140284	75.13615934405455
75.932379	75.92825305284984
76.72639799999999	76.7222707565645
