Nuclear excitation energy [MeV]	Optimal DM mass [MeV]
9.845321000000006	9.84229817018951
16.429129000000003	16.426097123251377
17.886873	17.883838910554037
19.106065	19.103029059779484
20.271515	20.26847729046115
20.634644	20.631605739157905
21.124506000000004	21.121466995433664
21.319014000000003	21.315974700120996
22.049041000000003	22.046000591734142
22.25506900000001	22.252028278920328
22.375785	22.372744095635362
22.69106900000001	22.688027616931656
23.234614	23.231571791643734
23.49949	23.496447389617007
23.722903	23.719860050960758
23.975631	23.97258766786997
24.127765000000004	24.124721437262657
24.395655000000005	24.39261103119151
24.689789000000005	24.686744585340318
24.873077	24.87003230751072
25.193355000000004	25.19030982203003
25.557194000000003	25.554148270517295
26.003710000000005	26.00066359367664
26.416083000000004	26.41303595318635
26.527788000000005	26.524740783930834
27.125878000000004	27.122829877726396
27.402361000000003	27.399312458820656
27.668740000000003	27.66569105522968
27.976836	27.973786588439793
28.509042000000004	28.505991782119587
28.857441000000005	28.85439025428459
29.168116000000005	29.16506478360668
29.456089	29.453037347325353
30.042922000000004	30.039869458135005
30.437946000000004	30.434892858901012
30.851649	30.848595231364296
31.185094000000003	31.182039725593917
31.681334000000003	31.678278972937566
31.952711000000004	31.949655561356764
32.410724	32.407667866752185
32.792416	32.789359287927844
33.30255100000001	33.29949351437409
33.58793800000001	33.5848800816473
34.136562000000005	34.13350324983215
34.565850000000005	34.56279059900176
34.993877000000005	34.99081695012714
35.363474000000004	35.360413389866395
35.869974	35.866912622133604
36.283955000000006	36.2808929946855
36.767230000000005	36.76416726226786
37.199811	37.196747606730014
37.652768	37.64970396934104
38.19608	38.19301547230311
38.556106	38.55304114234892
39.13056400000001	39.12749861487408
39.565449	39.56238321472249
40.05407	40.05100376424946
40.499525000000006	40.49645835274711
41.059143000000006	41.0560718923504
41.52287200000001	41.51980045516291
41.98585800000001	41.98278601777027
42.51042700000001	42.507354521083904
43.013321000000005	43.01024804378632
43.524117	43.52104355782964
44.03732	44.0342460683835
44.525012	44.52193760213216
45.074676	45.071601075281954
45.630351000000005	45.62727554118665
46.133935	46.13085905584642
46.672945000000006	46.669868534954816
47.156012	47.15293506686653
47.697723	47.694645540512184
48.228122	48.225039975022135
48.739074	48.73599146810239
49.307315	49.304231902671766
49.82493	49.82184638605705
50.314816	50.31173189572607
50.89891900000001	50.895834309295424
51.432787000000005	51.42970177156304
51.973068000000005	51.96998222565515
52.579828000000006	52.576741336538106
53.101235	53.098147549072664
53.692147000000006	53.689058656764644
54.194118	54.19102889887112
54.817892	54.81480195721664
55.341667	55.338576166644394
55.943416000000006	55.94032425852091
56.459958	56.456865479108494
57.035070000000005	57.031976611454006
57.633648	57.63055370854992
58.218292000000005	58.21519682681717
58.749719000000006	58.74662302547726
59.338874	59.335777137240264
59.940347	59.93724923059886
60.485786	60.48268740856961
61.089916	61.08681649825502
61.652671000000005	61.64957065044648
62.271494	62.26839271835289
62.83086	62.8277578759839
63.431304	63.42820097193544
63.976745	63.973641150867245
64.543533	64.54042829783538
65.17234	65.16923435167074
65.74018600000001	65.73707949742547
66.328565	66.32545761248687
66.927682	66.92457371160701
67.483962	67.48085287533301
68.092447	68.08933696079464
68.696788	68.69367705271397
69.253307	69.25019521669708
69.842951	69.83983833113976
70.435649	70.43253544122973
71.026463	71.02334855438703
71.621069	71.61795366209823
72.19555100000001	72.1924348002478
72.791594	72.78847690630545
73.37417400000001	73.37105603281076
73.951451	73.94833216752227
