Nuclear excitation energy [MeV]	Optimal DM mass [MeV]
9.845321000000006	9.842174412420242
16.429129000000003	16.425973049847645
17.886873	17.883714818336433
19.106065	19.102904948894686
20.271515	20.268353160110113
20.634644	20.631481602497715
21.124506000000004	21.121342850110626
21.319014000000003	21.315850551314103
22.049041000000003	22.045876429652452
22.25506900000001	22.251904113040137
22.375785	22.37261992751972
22.69106900000001	22.687903442944787
23.234614	23.23144760743105
23.49949	23.49632320022706
23.722903	23.719735856742894
23.975631	23.972463468164722
24.127765000000004	24.124597234241612
24.395655000000005	24.392486826924177
24.689789000000005	24.686620381302767
24.873077	24.869908103549488
25.193355000000004	25.190185618083007
25.557194000000003	25.55402358752702
26.003710000000005	26.000538819670453
26.416083000000004	26.41291170943277
26.527788000000005	26.52461652922615
27.125878000000004	27.122705566254893
27.402361000000003	27.39918812215799
27.668740000000003	27.665566694914567
27.976836	27.97366209673989
28.509042000000004	28.505867256091243
28.857441000000005	28.85426570664846
29.168116000000005	29.164940217270587
29.456089	29.45291276412717
30.042922000000004	30.03974484208891
30.437946000000004	30.434768222437796
30.851649	30.848470574333515
31.185094000000003	31.18191505257421
31.681334000000003	31.678154277061672
31.952711000000004	31.94953085344126
32.410724	32.407543139226526
32.792416	32.78923454471645
33.30255100000001	33.299368751089425
33.58793800000001	33.584755307559696
34.136562000000005	34.133378455796844
34.565850000000005	34.56266579007566
34.993877000000005	34.990692126949035
35.363474000000004	35.36028855483767
35.869974	35.86678777151634
36.283955000000006	36.2807681317887
36.767230000000005	36.76404238549763
37.199811	37.19662271810238
37.652768	37.649579019849895
38.19608	38.1928901830402
38.556106	38.55291562893772
39.13056400000001	39.12737282785484
39.565449	39.56225731384837
40.05407	40.0508777312405
40.499525000000006	40.49633219560306
41.059143000000006	41.055949516880794
41.52287200000001	41.51967794976817
41.98585800000001	41.98266337951233
42.51042700000001	42.50723172872155
43.013321000000005	43.010125100352845
43.524117	43.520920457832716
44.03732	44.03412280813457
44.525012	44.52181418704498
45.074676	45.07147748291562
45.630351000000005	45.62715176685239
46.133935	46.13073109684354
46.672945000000006	46.66974038697389
47.156012	47.15280674781171
47.697723	47.69451702786389
48.228122	48.224915319822394
48.739074	48.73586663494357
49.307315	49.3041068701943
49.82493	49.82172117087989
50.314816	50.31160650676172
50.89891900000001	50.895708712162985
51.432787000000005	51.42957598339779
51.973068000000005	51.9698562435537
52.579828000000006	52.57661541001567
53.101235	53.09802169158629
53.692147000000006	53.68893287510386
54.194118	54.190903179691624
54.817892	54.81467631331452
55.341667	55.338450584011454
55.943416000000006	55.940198744187555
56.459958	56.456740021693385
57.035070000000005	57.03185121563021
57.633648	57.63042831224383
58.218292000000005	58.215071546991474
58.749719000000006	58.74649785107082
59.338874	59.335652121760084
59.940347	59.937123519064805
60.485786	60.48256105324028
61.089916	61.086689415747244
61.652671000000005	61.649447124838495
62.271494	62.268268427109916
62.83086	62.82763348848563
63.431304	63.42807668871168
63.976745	63.97351696293576
64.543533	64.54030420946147
65.17234	65.16911037434046
65.74018600000001	65.7369556697157
66.328565	66.32533389482698
66.927682	66.92445010549595
67.483962	67.48072937233782
68.092447	68.08921357009147
68.696788	68.69355377302315
69.253307	69.25007203878279
69.842951	69.83971089136644
70.435649	70.4324081001009
71.026463	71.02322131110694
71.621069	71.61782651681027
72.19555100000001	72.19230774917474
72.791594	72.78834995250536
73.37417400000001	73.37092917361645
73.951451	73.9482054016141
